_key,_id,_rev,buyerID,name,phone,email,address
e2e980a8-2999-4e70-b7df-73fdee4684a9,Buyers/e2e980a8-2999-4e70-b7df-73fdee4684a9,_g1-qfJC---,B02489,張家瑜,0946-198105,li60@example.org,150 花蓮縣動物園街11號之3
fd2fbd42-d998-4f82-aa19-467150503a3a,Buyers/fd2fbd42-d998-4f82-aa19-467150503a3a,_g1-qfJK---,B02490,豆家豪,04-7445511,suguiying@example.net,723 桃園民生路580號6樓
c46ea309-5e40-431d-a8dc-f100806f645e,Buyers/c46ea309-5e40-431d-a8dc-f100806f645e,_g1-qfJO---,B02491,鄧雅琪,066 81532463,wwang@example.org,656 竹田蘆洲路28號6樓
c459f3a1-4cd6-49a3-a2d9-a1a0026a105a,Buyers/c459f3a1-4cd6-49a3-a2d9-a1a0026a105a,_g1-qfJS---,B02492,傅佳蓉,00-63687843,jie73@example.net,567 基隆自由路5號之7
bad8985f-fe8e-4841-b7dc-b9a201093e06,Buyers/bad8985f-fe8e-4841-b7dc-b9a201093e06,_g1-qfJa---,B02493,俞淑慧,00 1257565,weigang@example.net,95069 南投縣劍南路2號之8
e26052b5-4164-46fc-87dd-7ce29714bb18,Buyers/e26052b5-4164-46fc-87dd-7ce29714bb18,_g1-qfJe---,B02494,徐淑惠,0931020892,chengguiying@example.com,77934 蘆洲淡水巷80號之1
b1f68b28-c57c-48b1-928c-802aceda2d5c,Buyers/b1f68b28-c57c-48b1-928c-802aceda2d5c,_g1-qfJi---,B02495,周佳穎,0929413388,fugang@example.org,14086 嘉義育英街30號9樓
b1c45ad1-cbe9-4481-97b7-243d9336d04b,Buyers/b1c45ad1-cbe9-4481-97b7-243d9336d04b,_g1-qfJm---,B02496,趙詩涵,03 9465526,mogang@example.net,497 新竹文山街6號之0
1ad4303c-c2c0-452a-86de-ed54c1d3d58d,Buyers/1ad4303c-c2c0-452a-86de-ed54c1d3d58d,_g1-qfJu---,B02497,王柏翰,02 1789083,fxie@example.net,215 台東紅樹林路3號4樓
e51fe421-70e6-421e-8701-89b0050fc0eb,Buyers/e51fe421-70e6-421e-8701-89b0050fc0eb,_g1-qfJy---,B02498,田建宏,01-92567870,hanfang@example.net,607 大里新興路2段634號1樓
9d090362-86dd-47d4-bcf1-50eb488eb950,Buyers/9d090362-86dd-47d4-bcf1-50eb488eb950,_g1-qfJ2---,B02499,劉雅惠,02 1567159,gongping@example.com,676 豐原縣信義巷1號之0
09f4e282-e7c5-4028-b2e1-8af4d0989818,Buyers/09f4e282-e7c5-4028-b2e1-8af4d0989818,_g1-qfK----,B02500,田哲瑋,0910-142471,lidong@example.com,55148 八德劍南巷89號6樓
9c586ac8-f0e9-4e2f-87cd-76e29b91b55d,Buyers/9c586ac8-f0e9-4e2f-87cd-76e29b91b55d,_g1-qfKC---,B02501,王佳蓉,0994563142,yan48@example.org,69460 中壢自由街911號之8
c35d3e63-fc46-402a-9860-bc0572099e63,Buyers/c35d3e63-fc46-402a-9860-bc0572099e63,_g1-qfKG---,B02502,李雅婷,0988-260539,taoxia@example.net,64055 三重復興巷4號5樓
1ee45dd8-3c34-41fb-8870-3bfc35a0a94f,Buyers/1ee45dd8-3c34-41fb-8870-3bfc35a0a94f,_g1-qfKK---,B02503,曹冠廷,04-28219003,sugang@example.org,13848 桃園大勇巷7號7樓
a4fd4af8-ced0-4db8-8744-6047016ef973,Buyers/a4fd4af8-ced0-4db8-8744-6047016ef973,_g1-qfKS---,B02504,馬羽,0988-883421,xiuying96@example.com,902 太保中和街49號之1
42a8aaa0-a35a-4539-9529-aec5514175f6,Buyers/42a8aaa0-a35a-4539-9529-aec5514175f6,_g1-qfKW---,B02505,鄧淑娟,03-5500686,caoqiang@example.com,148 彰化縣新生路370號8樓
8f24252e-f646-4cb5-b0ea-a48d09c6fa81,Buyers/8f24252e-f646-4cb5-b0ea-a48d09c6fa81,_g1-qfKa---,B02506,彭美琪,(04) 64475447,qiuping@example.com,884 蘆洲莒光街3段617號3樓
e57aec16-84ff-43a6-8ab1-3920d1d1aec1,Buyers/e57aec16-84ff-43a6-8ab1-3920d1d1aec1,_g1-qfKe---,B02507,高中山,0914718521,weilei@example.org,59153 南投市中正路48號之2
669eff8c-dc97-445c-8774-38a04cfc4886,Buyers/669eff8c-dc97-445c-8774-38a04cfc4886,_g1-qfKi---,B02508,王怡萱,013 83249715,ping75@example.com,953 新竹縣中興街814號之2
de0b50cf-6ef3-4449-8480-17e7c6eeea8f,Buyers/de0b50cf-6ef3-4449-8480-17e7c6eeea8f,_g1-qfKq---,B02509,裴俊宏,00 1316639,xiayang@example.org,91117 草屯市忠義街4號之3
c4a9e69d-d837-4794-8030-32c5b8768c11,Buyers/c4a9e69d-d837-4794-8030-32c5b8768c11,_g1-qfKu---,B02510,方淑玲,033 39991914,hanjie@example.org,65464 楊梅學府街38號4樓
86f19b65-fcd8-4a15-8a50-01ec9b55459d,Buyers/86f19b65-fcd8-4a15-8a50-01ec9b55459d,_g1-qfKy---,B02511,楊怡如,02-67907271,syao@example.org,538 中壢市華興巷2號4樓
65c23fac-8548-4398-84b9-32980bc105d1,Buyers/65c23fac-8548-4398-84b9-32980bc105d1,_g1-qfK6---,B02512,關靜怡,097 10735331,renxiuying@example.com,105 草屯縣建國路1號之8
167647e1-f45c-44d4-b997-d77c50ca2486,Buyers/167647e1-f45c-44d4-b997-d77c50ca2486,_g1-qfL----,B02513,王婷婷,(06) 53053792,li59@example.com,40932 鳳山大勇街494號2樓
1b2de920-2414-48f0-a364-70a884918071,Buyers/1b2de920-2414-48f0-a364-70a884918071,_g1-qfLC---,B02514,趙佳蓉,0955-507059,juan36@example.org,67970 蘆洲市中央街98號之4
14a901ea-81e6-4640-b136-a09b049f37df,Buyers/14a901ea-81e6-4640-b136-a09b049f37df,_g1-qfLG---,B02515,劉淑娟,04-8288649,liuli@example.com,408 中壢民生巷448號之8
18f9b605-ae4a-4b98-ad2a-048ec98802a8,Buyers/18f9b605-ae4a-4b98-ad2a-048ec98802a8,_g1-qfLK---,B02516,劉美琪,0966933230,laiwei@example.com,35574 新營市文昌巷5號5樓
b095309d-5be2-4596-90e4-9845aa8bafa3,Buyers/b095309d-5be2-4596-90e4-9845aa8bafa3,_g1-qfLS---,B02517,黃美玲,034 80942371,xiaojun@example.org,478 南投縣建國街2號5樓
2acba274-60c9-4c9e-8b75-7758f4150d28,Buyers/2acba274-60c9-4c9e-8b75-7758f4150d28,_g1-qfLW---,B02518,陳怡如,05-72671317,emeng@example.net,55326 北港迴龍路4號0樓
5459fc59-ac54-4e10-9716-24401c95c109,Buyers/5459fc59-ac54-4e10-9716-24401c95c109,_g1-qfLa---,B02519,鄭俊宏,00 1807323,bhou@example.com,784 連江東興巷749號8樓
3223f70a-fa5a-42a0-b8c3-7e0cfd1c9569,Buyers/3223f70a-fa5a-42a0-b8c3-7e0cfd1c9569,_g1-qfLi---,B02520,譚羽,04-81556024,chaozhang@example.org,98364 中壢光復巷24號3樓
8f97b5e5-e7c5-458c-8b54-9bd0abc69eb9,Buyers/8f97b5e5-e7c5-458c-8b54-9bd0abc69eb9,_g1-qfLm---,B02521,袁雅涵,(09) 93140809,yancai@example.org,612 馬公三民巷52號之3
ad49b625-2bb0-4eae-940d-f1ed2b6e98bb,Buyers/ad49b625-2bb0-4eae-940d-f1ed2b6e98bb,_g1-qfL2---,B02522,許婉婷,03-6749366,cwei@example.com,239 太保縣土城街7號之0
8ce53597-f504-40a6-9f49-06cbe37d4d3c,Buyers/8ce53597-f504-40a6-9f49-06cbe37d4d3c,_g1-qfL6---,B02523,徐婉婷,04-2319642,cyu@example.net,19656 台北縣西門路212號2樓
0dc0a5e4-8c79-42cc-a4e7-8d75c0f1eaa1,Buyers/0dc0a5e4-8c79-42cc-a4e7-8d75c0f1eaa1,_g1-qfMC---,B02524,姚志偉,0928817707,ping50@example.net,42421 平鎮市水源路790號之5
a9e0901d-7ac1-409a-b17e-26d949df763d,Buyers/a9e0901d-7ac1-409a-b17e-26d949df763d,_g1-qfMG---,B02525,顧淑娟,(07) 54648651,jiesu@example.org,94888 梅山廣慈街97號之1
bc716584-45e5-44c4-b1c5-280f2153a51c,Buyers/bc716584-45e5-44c4-b1c5-280f2153a51c,_g1-qfMK---,B02526,韋馨儀,(08) 63924524,yetao@example.org,94968 臺中昆陽路3號4樓
84d50202-e9d8-4fac-8b5d-c00bb7f7c9c5,Buyers/84d50202-e9d8-4fac-8b5d-c00bb7f7c9c5,_g1-qfMO---,B02527,沈慧君,0940262458,yong83@example.net,96301 馬公縣西門路5號5樓
4ec998d9-1284-497c-99e5-1191be458102,Buyers/4ec998d9-1284-497c-99e5-1191be458102,_g1-qfMS---,B02528,高馨儀,0995-161691,xiongyang@example.net,14882 永和大仁巷673號0樓
9629dd3e-37d1-4a04-8806-eb7f321afa6a,Buyers/9629dd3e-37d1-4a04-8806-eb7f321afa6a,_g1-qfMW---,B02529,李雅文,03 3190775,pingyu@example.com,15976 桃園中興路22號之9
fca34e84-c519-4da6-a888-b7daa229f238,Buyers/fca34e84-c519-4da6-a888-b7daa229f238,_g1-qfMe---,B02530,劉美玲,09-15986475,ming49@example.org,47368 平鎮新生街7號之3
439dc9f4-6207-4c1d-9aa5-7b7c06b87d77,Buyers/439dc9f4-6207-4c1d-9aa5-7b7c06b87d77,_g1-qfMi---,B02531,叢雅萍,07 7764047,xiamao@example.org,17152 楊梅縣大勇路1段56號7樓
90ce9832-768e-4518-bea6-773b490d5ef9,Buyers/90ce9832-768e-4518-bea6-773b490d5ef9,_g1-qfMm---,B02532,趙鈺婷,040 42661512,gwei@example.net,45292 花蓮中興路82號6樓
f9d8d546-e4f4-42c2-b471-a23aa8bc6d9c,Buyers/f9d8d546-e4f4-42c2-b471-a23aa8bc6d9c,_g1-qfMq---,B02533,鄧佩君,05-98339339,leima@example.org,87445 新竹縣德巷447號之5
139379cb-9616-4c2b-b4b8-2f28bd15ffac,Buyers/139379cb-9616-4c2b-b4b8-2f28bd15ffac,_g1-qfMy---,B02534,楊家瑜,(07) 75960629,qiang68@example.net,772 橫山縣劍南巷65號0樓
c80e7bbf-0f73-4a4b-9701-06f67c8844b7,Buyers/c80e7bbf-0f73-4a4b-9701-06f67c8844b7,_g1-qfM2---,B02535,李慧君,0974-548878,shina@example.com,758 雲林縣大坪街13號之7
385b41b6-472d-4d9e-ad3b-3e920ab4f776,Buyers/385b41b6-472d-4d9e-ad3b-3e920ab4f776,_g1-qfM6---,B02536,陳婷婷,(06) 39381432,usu@example.net,456 台南縣水源路50號之1
a5684382-1a61-4d6d-aa34-8376a5504e14,Buyers/a5684382-1a61-4d6d-aa34-8376a5504e14,_g1-qfN----,B02537,張沖,0973-058930,jiefeng@example.net,516 新北縣民生巷50號1樓
b39e39ba-6c7b-4349-8924-387f442a3f22,Buyers/b39e39ba-6c7b-4349-8924-387f442a3f22,_g1-qfNC---,B02538,張心怡,0954-691887,molei@example.org,670 馬公自由巷99號9樓
5319898f-4367-48b8-ae18-6ee0ca515ff2,Buyers/5319898f-4367-48b8-ae18-6ee0ca515ff2,_g1-qfNK---,B02539,梁冠宇,(00) 88820539,qqian@example.net,468 屏東市光復街69號之5
7f31ab45-2e01-46ff-8a45-57b61e647176,Buyers/7f31ab45-2e01-46ff-8a45-57b61e647176,_g1-qfNO---,B02540,劉信宏,0966-902491,yangjie@example.org,471 中壢市南巷49號7樓
0bffed46-be95-4a48-87f1-e0027fc92ed9,Buyers/0bffed46-be95-4a48-87f1-e0027fc92ed9,_g1-qfNW---,B02541,黃靜怡,04-91153398,aliao@example.org,187 竹北大同街2號3樓
31605133-ca88-4411-ac28-e640da2b065b,Buyers/31605133-ca88-4411-ac28-e640da2b065b,_g1-qfNa---,B02542,周婷婷,008 32715634,jun89@example.net,14703 汐止市中正巷822號7樓
103b7790-4c6a-4b9f-b8aa-8bfd56045537,Buyers/103b7790-4c6a-4b9f-b8aa-8bfd56045537,_g1-qfNe---,B02543,雷家豪,091 67530077,xiewei@example.net,622 中壢自強街5號7樓
54da184a-0542-4a4c-922c-9124fc03794b,Buyers/54da184a-0542-4a4c-922c-9124fc03794b,_g1-qfNi---,B02544,朱淑芬,02-4168874,mingyao@example.net,415 關山關渡巷956號之2
3d42c492-bdf6-4754-a77f-276222ed52c1,Buyers/3d42c492-bdf6-4754-a77f-276222ed52c1,_g1-qfNm---,B02545,趙惠如,0949991967,songjie@example.net,61518 中和象山路3號7樓
309f2454-d712-496b-9403-3f29d44cef63,Buyers/309f2454-d712-496b-9403-3f29d44cef63,_g1-qfNq---,B02546,翟郁雯,0953-038979,sujuan@example.com,61839 永和民富巷73號之1
ddfeb79b-b8fe-4eb6-bfab-b02b76741614,Buyers/ddfeb79b-b8fe-4eb6-bfab-b02b76741614,_g1-qfNu---,B02547,楊哲瑋,0907984089,yan82@example.com,700 台南市萬隆路8號4樓
d2f80401-93aa-444e-86c7-5c819563b54d,Buyers/d2f80401-93aa-444e-86c7-5c819563b54d,_g1-qfN2---,B02548,閻雅玲,0996-403198,lei09@example.org,42153 八德劍潭路6號之9
6c3e8bbb-4c95-41c7-8d38-8304e4db220f,Buyers/6c3e8bbb-4c95-41c7-8d38-8304e4db220f,_g1-qfN6---,B02549,張惠如,02 2893983,sqiu@example.net,969 台中市民生街31號2樓
0f221d2e-fea5-408e-a54d-bdf16c8da538,Buyers/0f221d2e-fea5-408e-a54d-bdf16c8da538,_g1-qfO----,B02550,俞淑玲,099 22900020,jlong@example.com,21953 嘉義興巷1號之1
620fc825-aa9a-4017-9801-e772e5ee879f,Buyers/620fc825-aa9a-4017-9801-e772e5ee879f,_g1-qfOC---,B02551,王宗翰,(09) 56387182,zhuyong@example.org,95496 台北四維街199號6樓
7012fa48-5c3b-4ef1-bdf0-50d20d3659ef,Buyers/7012fa48-5c3b-4ef1-bdf0-50d20d3659ef,_g1-qfOK---,B02552,黃雅惠,0933420032,chaogong@example.net,53497 永和市德路9段27號之2
db720889-5280-474d-9f01-d18f68f742ea,Buyers/db720889-5280-474d-9f01-d18f68f742ea,_g1-qfOO---,B02553,向瑋婷,(01) 11356415,chaocheng@example.com,486 馬公市昆陽巷9段12號之7
79827a1e-4d71-48b8-ae82-53b5b1b7f34e,Buyers/79827a1e-4d71-48b8-ae82-53b5b1b7f34e,_g1-qfOS---,B02554,陳怡如,(09) 41731304,qianglai@example.com,33567 汐止成功街49號之4
1b116a99-d9fd-492c-b36a-dc370caf764e,Buyers/1b116a99-d9fd-492c-b36a-dc370caf764e,_g1-qfOW---,B02555,許傑克,(04) 11404476,llin@example.net,296 北港市水源巷7號7樓
57a1db79-4509-4dbc-9080-e8e325cf09b2,Buyers/57a1db79-4509-4dbc-9080-e8e325cf09b2,_g1-qfOa---,B02556,任佳玲,08 2969208,jiegong@example.com,940 永和縣五福巷4號之4
8db2d26d-8812-4b37-a0ca-abb032a49b8b,Buyers/8db2d26d-8812-4b37-a0ca-abb032a49b8b,_g1-qfOi---,B02557,田詩婷,01-83979311,lei83@example.net,52475 中壢光復巷5號5樓
f9c27846-c26f-4a5c-8c7e-3e80bb533599,Buyers/f9c27846-c26f-4a5c-8c7e-3e80bb533599,_g1-qfOm---,B02558,謝雅琪,04-61920438,uren@example.net,24907 關山大智巷300號之5
423b8093-4c3c-4240-84dd-4cd6cef67b50,Buyers/423b8093-4c3c-4240-84dd-4cd6cef67b50,_g1-qfOq---,B02559,祁佳玲,0900207328,qinjun@example.org,144 卑南縣水源巷4號之5
00fdb211-2163-4213-9077-f63d71f16547,Buyers/00fdb211-2163-4213-9077-f63d71f16547,_g1-qfOu---,B02560,裴淑娟,023 74227257,dujun@example.org,236 連江市福安街63號2樓
b9290494-f689-4404-b93a-530b1b3369af,Buyers/b9290494-f689-4404-b93a-530b1b3369af,_g1-qfOy---,B02561,王怡萱,0996-283735,syang@example.net,499 斗六市延平街247號之4
d29aa452-90c4-4461-93ad-db4d2f4d4401,Buyers/d29aa452-90c4-4461-93ad-db4d2f4d4401,_g1-qfO2---,B02562,藍雅雯,0983653231,tao04@example.com,41177 永康仁愛路2號1樓
95efa91a-023f-4a03-8098-1ab0ee88b8bd,Buyers/95efa91a-023f-4a03-8098-1ab0ee88b8bd,_g1-qfP----,B02563,顧佳蓉,0975165709,chao34@example.org,43109 牡丹縣和平巷281號0樓
bdc8059c-c612-4fc2-80dc-bd92cb1e923e,Buyers/bdc8059c-c612-4fc2-80dc-bd92cb1e923e,_g1-qfPC---,B02564,畢淑慧,(09) 47810714,maoming@example.org,560 牡丹市華興街514號7樓
7b452250-83e1-44dd-92cd-9a29e95f2668,Buyers/7b452250-83e1-44dd-92cd-9a29e95f2668,_g1-qfPG---,B02565,蘇怡婷,0919198967,tianjing@example.com,901 古坑中正街5段20號之2
c76742ae-a0d5-45b2-bfa9-0e4920d647e1,Buyers/c76742ae-a0d5-45b2-bfa9-0e4920d647e1,_g1-qfPK---,B02566,華馨儀,06 8259759,chao30@example.net,976 大里市蘆洲街76號1樓
47ae14cd-2d42-4e52-a8de-7dd0d7a9e39b,Buyers/47ae14cd-2d42-4e52-a8de-7dd0d7a9e39b,_g1-qfPO---,B02567,穆淑華,06 4322520,caoxiuying@example.net,820 南投自強巷472號5樓
dce743ce-c01d-4d63-9634-dfd828897c64,Buyers/dce743ce-c01d-4d63-9634-dfd828897c64,_g1-qfPW---,B02568,侯雅琪,073 91865209,qiangfang@example.net,536 竹田昆陽路60號2樓
c944deef-b1e0-44f2-9193-2ad0bb6996af,Buyers/c944deef-b1e0-44f2-9193-2ad0bb6996af,_g1-qfPa---,B02569,曹怡君,03-1677372,liangmin@example.org,423 三重公園路9號之4
20f62772-e73c-4314-975b-0d9b56a0dc4a,Buyers/20f62772-e73c-4314-975b-0d9b56a0dc4a,_g1-qfPe---,B02570,陳筱涵,0982-304982,yong96@example.org,97412 阿里山大仁巷9段57號6樓
2204dfd2-d8d7-4993-bd69-9adff912203f,Buyers/2204dfd2-d8d7-4993-bd69-9adff912203f,_g1-qfPi---,B02571,吳冠廷,095 12799119,zhaoxiuying@example.net,442 太保大勇路612號之8
ad2db5f8-0145-459a-83d7-aae63536d301,Buyers/ad2db5f8-0145-459a-83d7-aae63536d301,_g1-qfPm---,B02572,郝家瑜,084 57899576,hanjun@example.net,948 橫山大安路76號之7
4edda130-7908-434a-b775-a45897a2622a,Buyers/4edda130-7908-434a-b775-a45897a2622a,_g1-qfPu---,B02573,趙怡如,(04) 26160240,sujuan@example.org,967 嘉義市福德街338號1樓
cd646bf2-2a20-45fb-ba3e-cfed0516d876,Buyers/cd646bf2-2a20-45fb-ba3e-cfed0516d876,_g1-qfPy---,B02574,韋婉婷,08-83308844,yangmao@example.com,916 永康市中央巷5段6號6樓
7e6100c5-4e28-4f4c-bee0-8aaa8611cdc4,Buyers/7e6100c5-4e28-4f4c-bee0-8aaa8611cdc4,_g1-qfP6---,B02575,陳雅萍,0962433339,yongwen@example.net,58878 汐止中山路91號之1
c1c0b0a2-8c39-432a-8476-ea02ddc7c5af,Buyers/c1c0b0a2-8c39-432a-8476-ea02ddc7c5af,_g1-qfQ----,B02576,梅詩涵,06-77341061,minyin@example.net,41784 彰化縣民生街22號8樓
baa8eea8-9a22-4730-b960-3da2c2cb1d1f,Buyers/baa8eea8-9a22-4730-b960-3da2c2cb1d1f,_g1-qfQC---,B02577,沈志豪,04 6687989,likang@example.org,476 台北民富路89號4樓
3e9e7f69-5e07-4f8d-adba-d0efb0d06de4,Buyers/3e9e7f69-5e07-4f8d-adba-d0efb0d06de4,_g1-qfQG---,B02578,郭宜庭,0995055646,gang80@example.org,643 苗栗市萬隆路692號之5
8f29ff27-bfbb-4648-8402-0c5cc6b33b6d,Buyers/8f29ff27-bfbb-4648-8402-0c5cc6b33b6d,_g1-qfQK---,B02579,曹思穎,07-76639073,li17@example.org,604 雲林新店巷16號之9
9615c623-c289-4475-96bb-f20daa354526,Buyers/9615c623-c289-4475-96bb-f20daa354526,_g1-qfQO---,B02580,吳雅慧,0954-022735,chaogong@example.net,749 嘉義市太平巷8段8號9樓
37202c58-d2f9-4b47-b3a7-ebc7ee6774bb,Buyers/37202c58-d2f9-4b47-b3a7-ebc7ee6774bb,_g1-qfQW---,B02581,江惠雯,061 30100537,yanhe@example.net,89276 褒忠忠義街1號之3
3ca872ae-b539-4173-ae82-0dc3d10cb83b,Buyers/3ca872ae-b539-4173-ae82-0dc3d10cb83b,_g1-qfQa---,B02582,陳美玲,(01) 64656456,qianglin@example.org,675 汐止市福德巷8號之4
caba89a0-03fb-49d6-9091-891a2c0bb040,Buyers/caba89a0-03fb-49d6-9091-891a2c0bb040,_g1-qfQe---,B02583,魯佳穎,07-31801410,cfu@example.com,977 蘆洲市昆陽路294號之2
693cad15-3291-4d52-8937-40166734fe17,Buyers/693cad15-3291-4d52-8937-40166734fe17,_g1-qfQm---,B02584,金俊宏,0990377199,juan86@example.net,729 褒忠縣劍潭巷35號0樓
9086e656-091a-4e71-a077-06f328d9f8cd,Buyers/9086e656-091a-4e71-a077-06f328d9f8cd,_g1-qfQq---,B02585,徐美玲,002 84496499,weifu@example.org,675 新竹縣文化街290號0樓
63c94f38-3bc6-4f67-8557-04118d823e0b,Buyers/63c94f38-3bc6-4f67-8557-04118d823e0b,_g1-qfQu---,B02586,廖雅婷,0928229585,xiuying50@example.com,47175 北斗光復巷896號之0
6cbb6550-a64d-4f16-a42f-93841a8bc78c,Buyers/6cbb6550-a64d-4f16-a42f-93841a8bc78c,_g1-qfQy---,B02587,孟筱涵,0971205001,ntian@example.com,10578 汐止南街207號2樓
0226071c-b5ff-4e2e-a778-c908b8d4ce16,Buyers/0226071c-b5ff-4e2e-a778-c908b8d4ce16,_g1-qfQ6---,B02588,邱怡安,0969-570588,min16@example.com,573 雲林民族街935號1樓
7490083b-5ceb-46df-8853-89dc22c2eba5,Buyers/7490083b-5ceb-46df-8853-89dc22c2eba5,_g1-qfR----,B02589,劉飛,07-2468435,lei00@example.com,18523 新北新北投街95號之3
a3352801-a16d-48e1-adcf-7d7caca1b332,Buyers/a3352801-a16d-48e1-adcf-7d7caca1b332,_g1-qfRC---,B02590,劉美玲,075 30223211,sunyan@example.net,79760 嘉義市景美街34號之1
2ac260b2-bac8-4d37-814f-0d1c76456f62,Buyers/2ac260b2-bac8-4d37-814f-0d1c76456f62,_g1-qfRG---,B02591,黃詩涵,0905-740364,kqiu@example.org,498 屏東芝山巷77號8樓
92cf1cfb-e281-4886-9adb-6797ccea996c,Buyers/92cf1cfb-e281-4886-9adb-6797ccea996c,_g1-qfRO---,B02592,張佳穎,09 6120761,pinghao@example.com,15820 梅山文昌路78號之8
61f1267c-05e7-4388-8450-9832a0869566,Buyers/61f1267c-05e7-4388-8450-9832a0869566,_g1-qfRS---,B02593,陳惠婷,0990429413,li22@example.org,485 彰化縣新生街499號9樓
01a698b3-3cee-407a-b8df-8ced0c01dc32,Buyers/01a698b3-3cee-407a-b8df-8ced0c01dc32,_g1-qfRW---,B02594,謝淑華,001 12677302,wuxia@example.org,56384 平鎮北投巷452號6樓
85c7fde7-52b5-4972-820d-1d977bd6878b,Buyers/85c7fde7-52b5-4972-820d-1d977bd6878b,_g1-qfRa---,B02595,李家瑜,0927-064609,lyao@example.net,210 汐止市新興路2段38號1樓
74890759-516b-4f0a-8058-79016c2aa9fd,Buyers/74890759-516b-4f0a-8058-79016c2aa9fd,_g1-qfRe---,B02596,羅婷婷,03-54892315,xiuying17@example.com,285 褒忠中山巷753號9樓
264cd950-6e02-4c4e-8bcb-c3ab53b47302,Buyers/264cd950-6e02-4c4e-8bcb-c3ab53b47302,_g1-qfRm---,B02597,劉佩珊,0941476159,pengyan@example.net,36434 板橋縣延平巷4段31號之3
e4c61883-4f70-4376-a980-d20284d64635,Buyers/e4c61883-4f70-4376-a980-d20284d64635,_g1-qfRq---,B02598,呂宗翰,0903840054,yangren@example.com,75161 桃園中正街409號7樓
9cfeaa54-2a1e-447f-9a24-23744c226eb3,Buyers/9cfeaa54-2a1e-447f-9a24-23744c226eb3,_g1-qfRu---,B02599,成建宏,0958069121,yong90@example.org,45979 板橋縣關渡巷6段126號2樓
bd4c30dc-bbb6-45e7-8b55-8fc0f8c22746,Buyers/bd4c30dc-bbb6-45e7-8b55-8fc0f8c22746,_g1-qfR2---,B02600,龔美琪,(00) 26945260,na34@example.com,371 臺東松山路9號之6
3ef78ee8-81cc-45fe-a61b-5de5dac08261,Buyers/3ef78ee8-81cc-45fe-a61b-5de5dac08261,_g1-qfR6---,B02601,楊淑華,08 8343790,cyuan@example.com,647 蘆竹新莊街232號0樓
00a37663-ab38-4c35-a3b9-c248fc44929c,Buyers/00a37663-ab38-4c35-a3b9-c248fc44929c,_g1-qfS----,B02602,邢懿,09 6004479,chaojia@example.org,271 牡丹民族街95號之6
6b261afc-0d08-46fd-bec3-cdbd4566163b,Buyers/6b261afc-0d08-46fd-bec3-cdbd4566163b,_g1-qfSC---,B02603,蔡嘉玲,08 2532432,iye@example.net,38294 台中學府路6段1號之7
0861d2db-3bac-44e3-b89a-a034d1616bf5,Buyers/0861d2db-3bac-44e3-b89a-a034d1616bf5,_g1-qfSK---,B02604,周家瑋,07-75943691,rxiao@example.org,14355 彰化長春路47號9樓
ddabd43e-16b9-4405-8854-8cf036f09bc6,Buyers/ddabd43e-16b9-4405-8854-8cf036f09bc6,_g1-qfSO---,B02605,邢詩涵,08-24383323,yangjin@example.com,95738 板橋縣新埔巷5段4號之5
29f7920f-6440-4b3d-bd80-34fc052c0503,Buyers/29f7920f-6440-4b3d-bd80-34fc052c0503,_g1-qfSS---,B02606,楊淑玲,0905051753,chengming@example.org,20598 古坑廣慈街806號6樓
282a0c08-2928-4e85-9943-6e2dd87131d5,Buyers/282a0c08-2928-4e85-9943-6e2dd87131d5,_g1-qfSW---,B02607,屈鈺婷,0975459929,yang56@example.net,74488 大里市長春路3段50號6樓
d9ac8297-19ed-45b0-a84d-98296daf8179,Buyers/d9ac8297-19ed-45b0-a84d-98296daf8179,_g1-qfSa---,B02608,應怡安,010 69555910,moli@example.org,406 鳳山萬隆路10號之4
cef4c7b2-9f34-47fd-9cb7-46044e3da282,Buyers/cef4c7b2-9f34-47fd-9cb7-46044e3da282,_g1-qfSi---,B02609,袁惠婷,0936065172,pjin@example.org,554 台南淡水巷469號之9
148d65ce-18d9-4778-a339-4c8b39925349,Buyers/148d65ce-18d9-4778-a339-4c8b39925349,_g1-qfSy---,B02610,何雅筑,(02) 67349488,xiulan39@example.com,72532 新竹縣南街8段4號2樓
cdfae586-f457-4a7d-938b-fc2333755989,Buyers/cdfae586-f457-4a7d-938b-fc2333755989,_g1-qfS2---,B02611,孫威廷,03 4471832,wanguiying@example.org,13655 板橋新生街962號0樓
5af56f3c-ae72-42cc-b7dd-20505e50b3eb,Buyers/5af56f3c-ae72-42cc-b7dd-20505e50b3eb,_g1-qfT----,B02612,羅宗翰,0937-964356,weizhao@example.com,85659 南投市林森路7號之7
2bed7895-575f-4ba1-a51e-964644ccc806,Buyers/2bed7895-575f-4ba1-a51e-964644ccc806,_g1-qfTC---,B02613,陳志宏,01 9674792,qiaoyan@example.org,51627 三重公園街632號9樓
f93af6f8-4b77-469c-aa5c-1180f870ff2e,Buyers/f93af6f8-4b77-469c-aa5c-1180f870ff2e,_g1-qfTG---,B02614,張郁婷,05 7709953,xiulan30@example.net,782 員林民享路287號0樓
eff7182a-c3aa-4a3d-b6e7-d313af896e62,Buyers/eff7182a-c3aa-4a3d-b6e7-d313af896e62,_g1-qfTK---,B02615,張靜怡,04-30044059,mengqiang@example.net,40546 褒忠縣頂福州巷535號之0
